ID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Reference,Flaechengewicht (kg/m2),Density (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,GWPtotal (A1),GWPtotal (A1-A3),GWPtotal (A2),GWPtotal (A3),GWPtotal (A4),GWPtotal (A5),GWPtotal (B1),GWPtotal (B2),GWPtotal (B3),GWPtotal (B4),GWPtotal (B5),GWPtotal (B6),GWPtotal (B7),GWPtotal (C1),GWPtotal (C2),GWPtotal (C3),GWPtotal (C4),GWPbiogenic,GWPfossil,GWPtotal
268bc86a-2d3b-41b7-bc46-b552e51722d9,Terminal 96 00,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20210209-CBA2-EN,1,pcs.,,,,,,1.32,,,47.586,,,0.102,3.17,,,,,,328.0,,0.0,0.0383,0.144,0.028,1.4121286,376.6651,379.0683
c7136b6b-c9cc-4f74-bb5a-575bb9edacc3,Terminal 97 00,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20210284-CBA1-EN,1,pcs.,,,,,0.476,,,,60.246,,,0.332,0.851,,,,,,198.0,,0.0,0.007,1.419,0.009,1.1303561,487.661,260.864
0613c7e3-79b9-476e-a8d7-a9e6accc3e5a,Tetile floor covering - Kugelgarn - Reval®,'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Fabromont AG,EPD-FAB-20230276-CBC1-DE,1,qm,1.96,355.0,0.0055,,,,,,3.18,,,0.1186,0.6188,0.0,0.5488,,,,,,0.0,0.006652,2.784,0.139,0.0484096,9.95692,7.395852
d0b919cf-ee3b-4e89-b5f3-ddadf5ae9b57,Tetile floor covering - Kugelgarn - Reval® Modul,'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Fabromont AG,EPD-FAB-20230275-CBC1-DE,1,qm,2.05,372.0,0.0055,,,,,,4.028,,,0.1289,0.40894,0.0,0.5488,,,,,,0.0,0.006958,3.194,0.1454,0.0251384,11.454631,8.460998
2c832940-1bcb-49f0-b809-912560fb03b7,Tetrafluoroethane (R134a),'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,8.0747734,,,,,1683.0,,,,,,,,,,,0.079251,1690.9925524,1691.0747734
b2cdfead-14cf-4819-9ce3-a8e1be8a6cb4,Tetrafluoropropene (R1234ze),'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Kältemittel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,5.9055969,,,,,1.507,,,,,,,,,,,0.0470559,7.3631595,7.4125969
99436649-2149-4ea2-a8dd-22699be38444,Texlon®-System,'Komposite' / 'Systembauteile' / 'Aussenwände','DIN EN 15804+A2' / 'ISO 14025',DE,Vector Foiltec GmbH,EPD-DVN-20210122-IBJ2-DE,1,qm,,,,,,5.13,,,36.8320036,,,0.8549145,0.6631771,,,,,,0.110827,,0.0,0.1105778,0.9298515,0.0,0.5923311,40.5797769,39.5013515
96a90d87-bc13-42d4-affe-b4447f1a0220,Textilscreens,"'Komponenten von Fenstern und Vorhangfassaden' / 'Zubehör für Fenster, Fassaden, Türen und Tore' / 'Sonnenschutzsysteme'",'DIN EN 15804+A2' / 'ISO 14025',DE,ROMA KG,EPD-ROM-20240060-CBJ1-DE,1,qm,6.27,,,,,0.159,,,41.0207324,,,0.0649049,3.5227385,,,,,,4.2214094,,0.0,0.024531,0.332205,0.0371642,0.0939945,49.1082841,49.2236855
4e478c15-c240-4c50-a0b9-49365e2e7992,"The lift & slide drives are installed in the timber, PVC and aluminum lift & slide elements.",'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Stahlbeschläge','EN 15804+A2',RER,SIEGENIA-AUBI KG,EPD-SHS-75.0.01,1,pcs.,,,,,,,,,193.73,,,0.39,12.13,,0.0,,,,0.0,,0.00129,0.17,28.08,0.0,-0.2456416,234.66129,234.50129
ec719bef-e101-450f-93e1-2f51569ebf2b,Therma? TF70,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KIN-20230010-CBD2-EN,1,qm,3.6,30.0,0.12,,,,,,10.357811,,,0.030206,0.2540396,,,,,,,,0.0023026,0.0151005,7.793,0.0,-0.0664677,18.5123774,18.4524597
5b79200f-fa22-4bfe-af3c-5f8f571a8efd,Therma? TP10,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KIN-20230011-CBD2-EN,1,qm,3.6,30.0,0.12,,,,,,10.7396737,,,0.0302771,0.3060605,,,,,,,,0.0023082,0.015138,7.793,0.0,-0.0654603,18.9456891,18.8864575
1dfd137d-9e32-4151-b3cb-a3ee1725ba8b,Therma? TR20 / Therma? TT40,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KIN-20230009-CBD2-EN,1,qm,3.6,30.0,0.12,,,,,,10.117953,,,0.0302933,0.2056733,,,,,,,,0.0023087,0.0151433,7.154,0.0,-0.0388769,17.5561328,17.5253717
a67a85c0-8ccd-4c00-b56d-9cd1729ed697,Therma? TR24,'Dämmstoffe' / 'Polyurethan-Hartschaum (PU)' / 'PIR-Hartschaum','DIN EN 15804+A2' / 'ISO 14025',RER,Kingspan Insulation B.V.,EPD-KIN-20230014-CBA2-EN,1,qm,3.6,30.0,0.12,,,,,,9.0841,,,0.03031,0.1799,,,,,,,,0.00231,0.01516,7.173,0.0,-0.0515324,16.530977,16.48478
